text,label
"P2P jail bill moves forward HR.4077, the Piracy Deterrence and Education Act, has been approved by the United States #39; House Judiciary Committee. The bill specifies up to five years #39; jail for anyone making over a thousand copyrighted works available for download.",3
"British official resigns over nanny scandal Britain #39;s top law enforcement officer, a key member of Tony Blair #39;s Cabinet, resigned Wednesday after acknowledging that his department fast-tracked a visa for his former lover #39;s nanny.",0
"Jail terms for DRam price fixers Four executives at German memory supplier Infineon and its US subsidiary pleaded guilty to charges of illegally setting prices for PC memory chips, the US Department of Justice (DOJ) announced Thursday.",3
Death toll from Sinai bombings reaches 33 as Egypt pursues suspects (AFP) AFP - Three more bodies were pulled from the rubble of a Red Sea hotel as Egyptian investigators said they had identified a number of suspects in the bombings of packed Sinai resorts that have so far killed 33 people.,0
Ex-Citigroup execs under scrutiny of regulators WASHINGTON (Dow Jones/AP) - Financial services giant Citigroup says the Securities and Exchange Commission is considering recommending charges against two of its former employees and a current worker.,2
"Online Shopping Increases, Malls And Stores Report OK Sales Minneapolis (WCCO) Were you part of the shopping opener this weekend? Malls and department stores report sales were not spectacular.",2
Nat Semi triples its net profit Shares for National Semiconductor Corp. rose more than 12 percent Thursday after the Santa Clara chipmaker said its net profit tripled despite a decline in demand during the summer months.,2
Microsoft patent-infringement case to go to trial A federal judge ruled against Microsoft on Wednesday in a patent suit challenging  quot;AutoPlay quot; technology included in recent versions of Microsoft Windows.,3
"Beavers hope revival continues vs. Cougars After an early season schedule filled with pitfalls, there #39;s an opportunity for the Oregon State football team to reach .500. The Beavers are coming off an inspired Pacific ",1
"Pavano hears Yankees' sales pitch; next step Baltimore names The Carl Pavano tour across the American League wrapped up its New York engagement yesterday with the free agent righthander meeting with Yankees officials and Reggie Jackson . Pavano, who went to Yankee Stadium Saturday to meet with team trainers and video personnel, had dinner in Manhattan with Yankees president Randy Levine , general manager Brian Cashman , and ...",1
Mac OS X Tip of the Week: Tell-Tale Icons Learn how to tell whether you #146;ve turned on Snap to Grid or Keep Arranged by Name for a particular window. It #146;s the latest Mac OS X killer tip at the Apple Pro/ site. Nov 10,3
"Undefeated Navy Sinks Air Force 24-21 (AP) AP - Geoff Blumenfeld picked a good time to make his first field goal of the season, nailing a 30-yarder with 4 seconds left to lift Navy to a 24-21 victory over Air Force on Thursday night.",1
"Oil Prices Extend Gains Above  #36;41/barrel (Reuters) Reuters - Oil prices extended gains above  #36;41 a\barrel on Tuesday on forecasts of colder temperatures in the\U.S. Northeast, a supply cut by top OPEC producer Saudi Arabia\and disruptions to Iraqi crude exports.",2
"Mickelson shoots 59 American Phil Mickelson registered a 59 to win the Grand Slam of Golf in Kauai, Hawaii. The Masters champion had an eagle putt on the 18th for a record 58 but missed and tapped in for a birdie and a 59, equalling the lowest score in stroke-play history.",1
Federal judge throws out Pa. child porn-blocking law PHILADELPHIA A federal judge has tossed out Pennsylvania #39;s law that requires Internet service providers to block child porn Web sites.,3
"Europe Needs Only 3 Points for Ryder Win (AP) AP - Faced with the largest final-day deficit of any U.S. Ryder Cup captain, Hal Sutton sent out his heavy hitters Sunday to try to turn the momentum of what so far has been a European rout.",1
Tokyo TV: Beheaded Japanese Hostage Found In Iraq TOKYO -- A report says the Japanese government has confirmed that a decapitated body found in Iraq is that of a Japanese man taken hostage by Islamic militants earlier this week.,0
"Producer Sues O'Reilly for Harassment NEW YORK - Fox News Channel traded accusations Wednesday with one of the producers of Bill O'Reilly's show, with the woman alleging that the commentator had phone sex with her against her wishes three times. Fox in a claim of its own dismissed the sexual harassment complaint as a politically motivated extortion attempt...",0
No Acclaim for Accredo The specialty pharmacy company announced on Monday that falling reimbursements will significantly weaken its 2005 earnings. The warning comes just weeks after investors learned that Accredo could soon lose ,2
"A success in the pool and out Indianapolis, Oct. 12 - The pool where swimmers set four world records, where America #39;s most honored Olympic swimmer Jenny Thompson said goodbye, is all gone.",1
"Sun get back into playoffs The Connecticut Sun clinched a playoff spot for the second straight year behind Nykesha Sales's 28 points in an 81-67 win over the Sting last night at Charlotte, N.C.",1
Australia fall flat in spinners #39; heaven Australia may be the finest cricket team in the world but they are the worst chasers since the Keystone Cops. Set 107 to beat India 3-0 in the series they were bowled out for 93 as India made the score a rather flattering 2-1.,1
"Nuggets Nudge Timberwolves 94-92 in OT Denver Nuggets guard Andre Miller, front, gets caught in the corner with the ball by Minnesota Timberwolves center Michael Olowokandi of Nigeria, back left, and guard Sam Cassell during the first quarter in Denver on Thursday, Nov. 4, 2004.",1
Former guerrillas now hope to make mark at ballot box BAGHDAD -- These days the Supreme Council for Islamic Revolution in Iraq is talking less and less about Islam and not at all about revolution.,0
"Virgin to launch online music chart ahead of Radio One LONDON - Virgin Radio is to broadcast weekly chart rundowns using Napster online sales figures from August 29, beating BBC Radio One to the punch.",3
"Minardi auction in November Minardi team boss, Paul Stoddart, will be auctioning not only F1 memorabilia, but also equipment used by his UK Research and Development team.",1
Yukos Files for Bankruptcy in U.S. The Yukos oil company has filed for bankruptcy in the United States and appealed for a temporary restraining order against the auction of its main production unit that is scheduled for Sunday - dramatically challenging the Russian government to enter arbitration proceedings.,2
"Martha Stewart pleads for legal aid Martha Stewart, the jailed celebrity homemaker, has filed a claim with her company for \$3.7m (2.85m) for help with her legal bills.",2
S and P watching Shell for possible debt downgrade (AFP) AFP - Standard and Poor's Ratings Services said it had its eye on Royal Dutch/Shell for a possible downgrade of the oil company's debt rating in case of a further restatement of its reserves.,0
Tiger plays through agony of back injury to show inner drive Tiger Woods produced one of the most remarkable rounds of his glittering career yesterday. A four-under-par 68 on the first day of the AmEx World Championship at Mount Juliet ,1
"Nortel Sees Lower 3rd-Quarter Revenue Nortel Networks Corp. (NT.TO: Quote, Profile, Research) expects to report lower 2004 third-quarter revenues compared to the second quarter, North America #39;s largest maker of telecom equipment ",2
"In Frustration, Brown Breaks His Hand in Loss Yankees pitcher Kevin Brown channeled every bit of his anger into one hard punch into the clubhouse wall during the Yankees' loss on Friday at Yankee Stadium.",1
Levi Leads Constellation Classic by One (AP) AP - Wayne Levi tied a tournament record with an 8-under 64 and held a one-shot lead over Rodger Davis after the first round of the Constellation Energy Classic on Friday.,1
"US FDA: Pfizer #39;s Contraceptive Can Weaken Bones The US Food and Drug Administration (news - web sites) on Wednesday ordered a strong, new warning for Pfizer Inc. #39;s injectable contraceptive called Depo-Provera, saying it could permanently weaken bones.",3
SEC to make qualifications of independent directors harder The Securities and Exchange Commission (SEC) will amend its rules on the qualification of independent directors to make it in line with global standards.,2
"AMD Debuts Athlon 64 3000 According to AMD, the Mobile AMD Athlon 64 processor 3000 is the first processor manufactured with AMD #39;s 90-nanometer technique, a semiconductor process designed to enable higher performance without increased power consumption.",3
"OPEC to Do All It Can to Stabilize Prices The Organization of Petroleum Exporting Countries is doing its best to restore order and stability to the market with reasonable prices that are acceptable to producers and consumers alike, the group #39;s president said Monday.",2
"Sony #39;s New PSP To Hit Japan in December Equipped with a wireless LAN feature, the Sony PSP enables users to connect to the Internet through access points, making it possible for them to download game characters and content and also to play games online with families, friends and online ",3
